our_model_selections,random_model,greedy_selection,min_overlaps,time_elapsed,nodes,number_of_filters,DIM,K
"[5.457051288528631, 5.454012057616643, 5.43400289855614, 5.413894587042893, 5.398822039447744, 5.3760304560306205, 5.330678117354346, 5.32741463759039, 5.323658353816154, 5.314088442081478, 5.313103699354677, 5.3099420376181525, 5.3047760216183955, 5.302054010349819, 5.2995768705991315, 5.286666804881735, 5.283568712361935, 5.28349033796451, 5.282834600653358, 5.282244561175998, 5.278556260398745, 5.27851502464156, 5.2663570105500055, 5.264673004816178, 5.258116295866032, 5.25539992854139, 5.254379859651197, 5.2507064977572036, 5.240920058662475, 5.236139306160218, 5.235535602437065, 5.234870270256978, 5.223483830004886, 5.220814005410667, 5.217329113859355, 5.215124428977417, 5.214788349287626, 5.206478215549571, 5.2054202392971165, 5.2015635354997345]","[5.097830894825798, 5.220814005410667, 4.6354768266468405, 4.833468821912306, 5.32741463759039, 4.971909151281556, 5.282834600653358, 4.722403762295685, 4.858577004455443, 4.955895426814152, 5.2054202392971165, 4.95479355809199, 4.720169314331154, 5.085842958454167, 5.1560414271151505, 4.801985797921327, 5.258116295866032, 4.986634508575044, 4.974438796869824, 5.080584118157011, 5.0742371133591595, 5.0067954869740605, 4.97190590264461, 5.330678117354346, 4.62385074976465, 5.167185274168412, 5.141284951241203, 4.720169314331154, 5.2995768705991315, 4.743760365215293, 5.120031778579738, 5.302054010349819, 5.127544291875418, 4.785761654299028, 4.982125498012142, 4.865546336055614, 5.00363358192678, 4.768769233881726, 4.865546336055614, 5.083053375782762]","[4.776226344355046, 4.243372385357042, 4.38611092155869, 4.393030478989196, 4.776226344355046, 4.3636633599899, 4.531009784080571, 4.502585833116183, 4.618670980489551, 4.629207512734686, 4.551116061899939, 4.516361943468181, 4.647956860335198, 4.335407663958839, 4.543399480766223, 4.444083874427572, 4.589305081770488, 4.733441274523184, 4.516361943468181, 4.391614565067362, 4.546864567207145, 4.550016138513507, 4.597732145228927, 4.557191026732596, 4.3721829958371705, 4.6897867888209595, 4.364403738877783, 4.417451763032916, 4.692224961688773, 4.434021480996099, 4.652132411354625, 4.472409280591418, 4.283931459103118, 4.268706185578493, 4.4157619759432505, 4.548526019434409, 4.393059230778556, 4.532438072673324, 4.733441274523184, 4.662241376091801]",4.544412258340727,34.22890591621399,200,30,20,40
our_model_selections,random_model,greedy_selection,min_overlaps,time_elapsed,nodes,number_of_filters,DIM,K
"[5.127462274210665, 5.113754072580584, 5.095278019351568, 5.093470045759041, 5.090612882156933, 5.075481321498608, 5.064649266497224, 5.055666679584953, 5.053257093567528, 5.046790818010361, 5.042667112273305, 5.039239240310354, 5.027330986654521, 5.026954172050777, 5.026153040102925, 5.02370028789357, 5.018239869652568, 5.01707437514065, 5.0133779664057165, 5.005305266435406, 5.003505390069251, 4.9925461722345075, 4.989546403486367, 4.988526049721296, 4.986079937665996, 4.9722873490890445, 4.971723393205194, 4.968674583336982, 4.967749935281316, 4.962366421825602, 4.962122392639742, 4.9604711667623125, 4.957831275563569, 4.9571230398436, 4.956512231930109, 4.95633672772937, 4.955206584475587, 4.954919125191017, 4.952365784363235, 4.946172128117491]","[4.811787259334739, 4.905532009871531, 4.830288471709294, 4.731789722486126, 5.003505390069251, 4.746649313865203, 5.003505390069251, 4.944224968863133, 4.811787259334739, 4.821709899523425, 4.765071519290139, 4.550649210012856, 4.653353837796393, 5.0133779664057165, 4.859524494645596, 5.064649266497224, 4.683036657753213, 4.787958599759766, 4.71558602122759, 4.884111826721667, 4.956512231930109, 4.870898416116397, 4.643361289147682, 4.846387523133922, 4.8738011184719605, 4.908857920777577, 4.761793458221777, 4.897724848862756, 4.84149954009162, 4.708299950265627, 4.82933380195677, 4.856026447421947, 4.652942073875598, 5.095278019351568, 4.587804817023483, 4.82275137083131, 4.84149954009162, 4.550649210012856, 4.95633672772937, 4.792083472368071]","[4.787958599759766, 4.954919125191017, 5.075481321498608, 4.946172128117491, 4.761793458221777, 4.550649210012856, 4.956512231930109, 5.003505390069251, 4.968674583336982, 5.039239240310354, 5.095278019351568, 4.643361289147682, 4.986079937665996, 4.988526049721296, 4.956512231930109, 5.064649266497224, 5.027330986654521, 5.026954172050777, 5.046790818010361, 4.587804817023483, 5.0133779664057165, 4.708299950265627, 4.821709899523425, 4.962366421825602, 5.127462274210665, 4.746649313865203, 5.113754072580584, 4.9722873490890445, 4.989546403486367, 5.064649266497224, 4.962122392639742, 5.003505390069251, 4.971723393205194, 4.908857920777577, 4.967749935281316, 4.856026447421947, 5.02370028789357, 4.846387523133922, 4.95633672772937, 5.0133779664057165]",4.550649210012856,34.75207495689392,200,50,20,40
"[4.9731206407295545, 4.946026991482408, 4.934896936938613, 4.923737080946008, 4.889542662566399, 4.875922979876532, 4.866385463287484, 4.864702495784902, 4.859735408773121, 4.858347223218148, 4.855878298434633, 4.853089871905608, 4.847481182908257, 4.847263821912632, 4.842508060946041, 4.84192359124027, 4.826486408817795, 4.818260802598906, 4.812750104814543, 4.806272763103262, 4.8006294344841, 4.79619616194517, 4.794020104367913, 4.791390861113465, 4.785137587293744, 4.784705282054889, 4.781375318450121, 4.779262150112172, 4.773088103809869, 4.7694720864164255, 4.764281199074121, 4.758415913324648, 4.757697791055099, 4.757222554056423, 4.756026731565013, 4.747269759702294, 4.746903063634899, 4.741827753634134, 4.738739070744708, 4.730754668712395]","[4.46391928471756, 4.934896936938613, 4.679182918939926, 4.416715034865945, 4.57592123216615, 4.539858480917728, 4.441608945624348, 4.524265761182724, 4.6218004898057785, 4.398215449779693, 4.694152574370114, 4.588315089057806, 4.757222554056423, 4.371763318713004, 4.757697791055099, 4.424255958338562, 4.303259402803365, 4.934896936938613, 4.569597933670496, 4.49687494626047, 4.605917733327708, 4.615089715339811, 4.303259402803365, 4.613185730072828, 4.946026991482408, 4.779262150112172, 4.784705282054889, 4.489745957726451, 4.489745957726451, 4.309929705916833, 4.3128883414743076, 4.373651969912357, 4.596776863607195, 4.6061282322275146, 4.695273806711885, 4.364821957175678, 4.424255958338562, 4.547288356547743, 4.441608945624348, 4.463943148081948]","[4.9604711667623125, 4.856026447421947, 5.0133779664057165, 5.064649266497224, 5.053257093567528, 4.956512231930109, 5.046790818010361, 4.643361289147682, 4.9925461722345075, 5.090612882156933, 4.954919125191017, 4.986079937665996, 4.84149954009162, 4.952365784363235, 5.039239240310354, 4.550649210012856, 4.905532009871531, 4.989546403486367, 5.064649266497224, 4.897724848862756, 5.003505390069251, 5.095278019351568, 4.708299950265627, 4.846387523133922, 4.9722873490890445, 5.113754072580584, 4.653353837796393, 4.95633672772937, 4.792083472368071, 5.01707437514065, 4.946172128117491, 4.971723393205194, 4.968674583336982, 4.731789722486126, 5.042667112273305, 4.956512231930109, 4.71558602122759, 5.055666679584953, 5.127462274210665, 4.821709899523425]",4.190428378812696,34.72440266609192,200,50,20,40
"[5.740736198672677, 5.710596067781173, 5.705265469623543, 5.698373887076813, 5.6958427602680946, 5.692959315633691, 5.690191068632377, 5.670397010028839, 5.660555339288356, 5.660076618644062, 5.659388024829416, 5.651913778031564, 5.649958352745764, 5.64720614386025, 5.64395386018535, 5.642148092452065, 5.635755278405625, 5.633158772301388, 5.628041464257791, 5.614943096452407, 5.614344060893975, 5.609484392453322, 5.605325593010472, 5.604275604627769, 5.597099042985621, 5.593996145467716, 5.593977664997349, 5.5937020481175885, 5.590713992344096, 5.590140241366876, 5.5879605649112145, 5.586060098929186, 5.58514873935305, 5.584742579082089, 5.584080787416498, 5.583803021301592, 5.581113625672159, 5.570692296960943, 5.5694837062643625, 5.559694206204842]","[5.281017801831716, 5.614344060893975, 5.418667566056034, 5.505880425280152, 5.505880425280152, 5.376900037634351, 5.584080787416498, 5.339377659611456, 5.239897542076689, 5.476165449028397, 5.155140582312844, 5.670397010028839, 5.364637194271533, 5.109652493537697, 5.597099042985621, 5.326842028396589, 5.4090850208772485, 5.19744297613358, 5.413157188600335, 5.524685461072059, 5.597099042985621, 5.243774243867194, 5.555604665331361, 5.311338622303284, 5.374733288294298, 5.369298952301615, 5.400402523936951, 5.382216071774819, 5.298348592335773, 5.660076618644062, 5.58514873935305, 5.359075252073923, 5.306221104113961, 5.36412243892104, 5.505880425280152, 5.500516173057629, 5.413912163118865, 5.418667566056034, 5.340373874774025, 5.444849162518829]","[5.003505390069251, 5.02370028789357, 5.127462274210665, 5.003505390069251, 4.856026447421947, 5.046790818010361, 4.956512231930109, 4.95633672772937, 4.971723393205194, 4.9571230398436, 4.84149954009162, 5.042667112273305, 4.84149954009162, 5.026153040102925, 5.0133779664057165, 5.075481321498608, 4.82933380195677, 4.968674583336982, 4.550649210012856, 4.821709899523425, 4.9722873490890445, 4.811787259334739, 4.962122392639742, 4.846387523133922, 4.653353837796393, 5.093470045759041, 5.064649266497224, 5.0133779664057165, 5.003505390069251, 4.989546403486367, 4.652942073875598, 4.830288471709294, 4.946172128117491, 4.908857920777577, 4.986079937665996, 4.792083472368071, 4.954919125191017, 4.944224968863133, 4.988526049721296, 4.870898416116397]",5.109652493537697,34.96870136260986,200,50,20,40
"[5.49517295911671, 5.430693515373594, 5.420371296322762, 5.417862663368712, 5.403169139960737, 5.400105982358413, 5.399179332703121, 5.397056108444604, 5.395234086530433, 5.388090235992191, 5.383224991888145, 5.371655531369617, 5.364079016733385, 5.362836290608875, 5.357372220076867, 5.357030638426543, 5.346324837828023, 5.344639242054451, 5.339473371005108, 5.33149203357655, 5.326742550652505, 5.324106415501283, 5.3195395692566105, 5.3167196021867085, 5.3011597795679615, 5.300925437149037, 5.2981491292278, 5.297282404435048, 5.286309428220629, 5.282667167540608, 5.281277970336332, 5.278950559743238, 5.2774320947552145, 5.268570345437161, 5.266969360306095, 5.257054507949198, 5.25691151802502, 5.255689183753896, 5.2545397837120555, 5.2367499412597756]","[4.897298127234136, 5.132753753269933, 5.031205440256086, 5.066644276181152, 5.197649644210811, 5.141406603200683, 5.179563607533733, 5.3167196021867085, 4.811884630132276, 5.103563868583992, 4.939392091065707, 4.9426364387888, 5.420371296322762, 4.88474714580144, 5.33149203357655, 5.039265121942293, 5.371655531369617, 5.132540782076647, 5.098013110357793, 5.159389297010963, 5.232404214361422, 5.024433617500828, 4.897298127234136, 5.0088717771350355, 5.430693515373594, 5.175632772696141, 5.2774320947552145, 5.364079016733385, 5.0055494000780465, 5.192503288514843, 4.874950108204398, 5.3195395692566105, 5.182344277187122, 5.062006193293637, 4.8783694926557555, 5.113716440889506, 5.093697157470974, 5.344639242054451, 4.952390679084918, 5.3167196021867085]","[4.946172128117491, 5.064649266497224, 4.765071519290139, 5.064649266497224, 4.84149954009162, 4.95633672772937, 5.02370028789357, 4.897724848862756, 4.954919125191017, 4.84149954009162, 4.71558602122759, 4.962366421825602, 5.053257093567528, 4.956512231930109, 4.731789722486126, 4.683036657753213, 4.746649313865203, 4.9604711667623125, 4.550649210012856, 4.708299950265627, 4.821709899523425, 4.967749935281316, 5.018239869652568, 4.811787259334739, 4.957831275563569, 4.859524494645596, 5.003505390069251, 4.8738011184719605, 4.811787259334739, 5.113754072580584, 5.095278019351568, 4.884111826721667, 5.0133779664057165, 4.870898416116397, 4.971723393205194, 4.587804817023483, 5.01707437514065, 5.075481321498608, 4.9722873490890445, 4.989546403486367]",4.811884630132276,34.883962631225586,200,50,20,40
"[5.4171289521608434, 5.369283724852919, 5.349509478460952, 5.345878635551679, 5.337260095986508, 5.326021798285275, 5.309449974194993, 5.305890188115281, 5.304583516451249, 5.286229648761193, 5.281726142259144, 5.278183118183785, 5.277874037032755, 5.273722859690168, 5.266541501418131, 5.266437536010801, 5.265678109241135, 5.26379754441648, 5.2615208963008016, 5.26023976817905, 5.259877303555005, 5.2564128375220625, 5.256408089558001, 5.2556810890290695, 5.251851644346606, 5.250906573886616, 5.245605103854785, 5.242531718438038, 5.237208741943322, 5.236750093761564, 5.236228471250357, 5.229373060307576, 5.227068955669791, 5.22203361389298, 5.219144508380027, 5.2083422032237, 5.208070547917562, 5.207247334775974, 5.206587497665293, 5.206055449658235]","[5.127181914421854, 5.205768667463278, 5.201924486263295, 5.26379754441648, 4.834875133223009, 4.957461138714977, 4.829605945494439, 5.068612750663751, 4.971427085347732, 4.905047379318989, 5.118444690208108, 4.965942544998965, 5.164987130046737, 5.256408089558001, 4.972100909825353, 5.055031419827436, 5.125773165999714, 5.201924486263295, 5.0782659615238614, 5.064661519200013, 4.809139539244162, 5.058448691982419, 4.994887346623309, 5.0229509870968085, 4.887787598385005, 4.863718399675416, 4.800721268710612, 5.251851644346606, 5.2615208963008016, 5.124515897618678, 5.0782659615238614, 5.337260095986508, 4.905047379318989, 5.066299502460082, 5.251851644346606, 4.946047583949248, 4.961874541644133, 4.887714523255669, 4.965942544998965, 4.878335896259561]","[4.811787259334739, 5.113754072580584, 5.005305266435406, 4.550649210012856, 4.95633672772937, 4.821709899523425, 4.653353837796393, 5.003505390069251, 5.095278019351568, 4.988526049721296, 5.095278019351568, 4.905532009871531, 4.84149954009162, 4.95633672772937, 4.952365784363235, 4.9571230398436, 4.897724848862756, 5.042667112273305, 4.9604711667623125, 4.955206584475587, 5.039239240310354, 4.683036657753213, 5.026153040102925, 4.587804817023483, 4.652942073875598, 4.986079937665996, 5.055666679584953, 4.84149954009162, 4.956512231930109, 4.792083472368071, 5.075481321498608, 5.053257093567528, 5.064649266497224, 4.811787259334739, 5.01707437514065, 4.908857920777577, 5.064649266497224, 5.046790818010361, 5.003505390069251, 5.018239869652568]",4.760768971530475,34.84366798400879,200,50,20,40
"[5.692324761670285, 5.676066517697739, 5.6612224378530325, 5.6470159726609825, 5.632804212666284, 5.629049649758038, 5.62789359948615, 5.6270195370321865, 5.617250906243092, 5.614970092664503, 5.603073679180916, 5.593853335287321, 5.592895700831131, 5.592893314510664, 5.5840593194256085, 5.5795358722561845, 5.570466024005863, 5.57016681210514, 5.569157012401844, 5.562221450842624, 5.559479378738436, 5.557390088381204, 5.547135811763607, 5.543676772570611, 5.54237452943043, 5.5358898781366035, 5.5290828383831085, 5.527593908257523, 5.526726628701505, 5.525247028801493, 5.52487678083369, 5.524369550742485, 5.523010422876286, 5.520035899177728, 5.515611822638041, 5.5111306215140425, 5.5102205144889975, 5.509359676990036, 5.507797388598215, 5.5044155882123995]","[5.520035899177728, 5.389475815808438, 5.356751795052831, 5.437634697274403, 5.359528927800877, 5.471918935285324, 5.3493613864965015, 5.343630684453265, 5.559479378738436, 5.271527729191224, 5.437869183210153, 5.406076459054977, 5.4606549847040755, 5.676066517697739, 5.310230111961174, 5.5111306215140425, 5.300796960327851, 5.318090703761786, 5.303615994894022, 5.453535183149063, 5.569157012401844, 5.421536497586026, 5.395103076198393, 5.321648624749031, 5.445786347080811, 5.360393841959735, 5.414231749780239, 5.332860722063702, 5.445777515375843, 5.354512235867736, 5.5044155882123995, 5.2986226888982895, 5.2986226888982895, 5.457179138623377, 5.310017547497261, 5.5795358722561845, 5.6470159726609825, 5.363243558917292, 5.343945010412244, 5.5840593194256085]","[5.053257093567528, 4.988526049721296, 4.708299950265627, 4.95633672772937, 4.905532009871531, 5.127462274210665, 4.830288471709294, 4.986079937665996, 4.954919125191017, 5.026954172050777, 4.792083472368071, 4.962122392639742, 5.0133779664057165, 4.84149954009162, 4.944224968863133, 4.859524494645596, 4.71558602122759, 4.989546403486367, 4.9722873490890445, 4.968674583336982, 4.550649210012856, 4.761793458221777, 4.821709899523425, 4.82275137083131, 5.095278019351568, 5.003505390069251, 5.075481321498608, 4.731789722486126, 5.01707437514065, 4.9925461722345075, 5.003505390069251, 4.811787259334739, 4.967749935281316, 4.683036657753213, 4.9604711667623125, 4.908857920777577, 5.064649266497224, 4.956512231930109, 4.82933380195677, 5.005305266435406]",5.121925485539363,34.9091272354126,200,50,20,40
"[5.535216651069368, 5.520997959556064, 5.513974815869716, 5.491836782529551, 5.486631544890707, 5.48214902632624, 5.4735262125473145, 5.469781421408918, 5.469386405736411, 5.451387967360406, 5.4472586300021435, 5.442522895338543, 5.431722991122316, 5.431276538221171, 5.422489569401462, 5.417621856234063, 5.410951114503015, 5.410255255647934, 5.409614170212796, 5.406561035919051, 5.402833572747311, 5.399814383557976, 5.398696013851392, 5.397014465444645, 5.39281905211725, 5.392528745259399, 5.38927721564294, 5.387574846164313, 5.378981446411065, 5.3734236638117885, 5.370207040349454, 5.3698088742799275, 5.368387540192206, 5.36576006095779, 5.364696550520218, 5.363319804011867, 5.362798280491705, 5.362385401557196, 5.3607814203135264, 5.360708115525148]","[5.131381929085475, 5.224153182879205, 5.123583255300816, 5.320014769831109, 5.229763800912458, 5.398696013851392, 5.397014465444645, 5.204964695253263, 5.246698716407462, 5.072467391673215, 5.442522895338543, 5.268195225457354, 5.184153619976994, 5.114458196253511, 5.331789404864339, 5.140390444803966, 5.125363140027386, 5.158540667967269, 5.220614810867837, 5.102708251154207, 5.410255255647934, 5.291096690109632, 5.192273758156098, 5.148710874871001, 5.158896714689359, 5.152053574756851, 5.2337458742615235, 5.218363309673092, 5.0902188337775796, 5.212424820287751, 5.068188899014416, 5.131381929085475, 5.206903562260317, 5.535216651069368, 5.486631544890707, 5.21349218677858, 5.1758178554126, 4.970160407790669, 5.220614810867837, 5.276614357007991]","[4.683036657753213, 5.0133779664057165, 4.82275137083131, 5.090612882156933, 5.093470045759041, 5.027330986654521, 5.113754072580584, 4.954919125191017, 4.792083472368071, 4.971723393205194, 5.003505390069251, 4.962122392639742, 4.821709899523425, 4.967749935281316, 4.587804817023483, 5.005305266435406, 4.989546403486367, 4.9604711667623125, 4.652942073875598, 4.9571230398436, 4.643361289147682, 5.026954172050777, 5.064649266497224, 4.811787259334739, 4.957831275563569, 4.944224968863133, 5.018239869652568, 4.952365784363235, 4.8738011184719605, 5.003505390069251, 5.075481321498608, 5.127462274210665, 4.708299950265627, 4.95633672772937, 4.956512231930109, 5.042667112273305, 5.064649266497224, 4.859524494645596, 5.026153040102925, 4.82933380195677]",4.970160407790669,34.77708625793457,200,50,20,40
"[5.264833549854824, 5.260435067379694, 5.249426717392412, 5.242928981789795, 5.242525894590599, 5.229828339445415, 5.219616346816154, 5.211229040256495, 5.204332513416132, 5.203382171742827, 5.203167890726163, 5.1879312849787755, 5.183571423907401, 5.183320771619078, 5.175599759188661, 5.175053157275482, 5.17408403029397, 5.172854377525405, 5.171779760262652, 5.1663017427032605, 5.15608092544665, 5.155673335970863, 5.150089808878936, 5.149593464551345, 5.138101822864325, 5.131969123438871, 5.128489577570253, 5.123159835977438, 5.117291213353183, 5.112635603682217, 5.111562675157563, 5.106227038725247, 5.103306589161389, 5.103222157261925, 5.099594872902384, 5.093014967557406, 5.0881538977423135, 5.078301888485727, 5.077669618357948, 5.073688623089376]","[5.103306589161389, 4.695206429249482, 4.86243365689715, 5.203382171742827, 4.968503768527704, 5.1879312849787755, 4.86243365689715, 4.652513143659336, 5.264833549854824, 4.913755986596023, 4.863704158038046, 4.929905791129643, 4.749201665316283, 4.600658832090884, 4.905352485654451, 5.264833549854824, 5.067241420465332, 5.035251801994134, 4.809212980522451, 4.764339240614544, 4.751562970263826, 4.944044957059055, 5.01180997737928, 4.789662869040601, 5.002748028417842, 4.974205495653629, 4.748958985182138, 5.249426717392412, 4.734784554542305, 4.86901150809463, 4.600658832090884, 4.774968061953316, 5.02315651048865, 5.17408403029397, 4.9576904286948205, 4.997984730751649, 4.919011541892691, 4.8227267508855, 4.940975203000478, 5.123159835977438]","[4.652942073875598, 5.026153040102925, 5.018239869652568, 4.82933380195677, 4.71558602122759, 4.944224968863133, 4.95633672772937, 4.792083472368071, 4.746649313865203, 4.846387523133922, 4.956512231930109, 4.971723393205194, 5.003505390069251, 5.113754072580584, 4.787958599759766, 5.0133779664057165, 4.765071519290139, 4.95633672772937, 5.095278019351568, 4.9604711667623125, 5.026954172050777, 4.856026447421947, 4.683036657753213, 5.053257093567528, 4.962366421825602, 5.003505390069251, 4.870898416116397, 4.957831275563569, 4.956512231930109, 4.811787259334739, 4.967749935281316, 4.550649210012856, 4.859524494645596, 4.9571230398436, 4.952365784363235, 4.84149954009162, 4.988526049721296, 4.82275137083131, 4.830288471709294, 5.064649266497224]",4.600658832090884,34.76658749580383,200,50,20,40
"[5.4015438032714105, 5.37270727999387, 5.331606016891174, 5.327667594519056, 5.31310425916329, 5.313096258266135, 5.2961186319423765, 5.286589725757267, 5.284827480453771, 5.283479815928826, 5.279182082342727, 5.275210576943121, 5.273595820214065, 5.268880912421169, 5.264796229337708, 5.260931422143215, 5.259953284140884, 5.259713199810366, 5.248255213761183, 5.244815726806153, 5.243220941228628, 5.240123990301549, 5.237343972284672, 5.233508521123186, 5.221428764748237, 5.207734739010983, 5.20651595890551, 5.199174024895717, 5.195387510661888, 5.183647175826654, 5.181650245245144, 5.176268797526454, 5.17592162970363, 5.169121959387299, 5.159677485046398, 5.154683859198899, 5.153615580774699, 5.150628063249376, 5.148090054624736, 5.146827102787716]","[5.181650245245144, 5.176268797526454, 4.879854410983267, 5.127030567073066, 4.772412987704395, 4.827770026409495, 4.966455977675192, 4.823778015329099, 5.248255213761183, 5.123128031886191, 4.836742196231786, 4.977484072460045, 4.851519902193565, 5.098254456617481, 4.9044857693829345, 4.610546602771832, 5.132896110606141, 4.94725876278052, 5.150628063249376, 5.17592162970363, 4.720472529778918, 5.114418890416104, 4.879854410983267, 4.838741878757324, 5.135194628890326, 4.972444021189946, 4.91842329328362, 4.8068132829891805, 4.9319741884466515, 5.264796229337708, 4.827770026409495, 5.286589725757267, 5.17592162970363, 4.888582725299536, 4.665921955142762, 4.777456219208107, 4.634694266485782, 4.767105867578671, 5.080364478983099, 5.260931422143215]","[4.830288471709294, 5.039239240310354, 4.8738011184719605, 4.954919125191017, 5.075481321498608, 4.955206584475587, 4.944224968863133, 4.652942073875598, 5.026153040102925, 4.905532009871531, 4.956512231930109, 5.046790818010361, 4.952365784363235, 4.856026447421947, 4.550649210012856, 5.003505390069251, 4.897724848862756, 5.003505390069251, 4.988526049721296, 4.82275137083131, 5.113754072580584, 5.026954172050777, 4.731789722486126, 4.683036657753213, 4.9722873490890445, 4.9604711667623125, 4.84149954009162, 4.846387523133922, 4.792083472368071, 5.042667112273305, 4.746649313865203, 5.027330986654521, 4.908857920777577, 5.003505390069251, 4.653353837796393, 4.859524494645596, 4.95633672772937, 4.986079937665996, 4.71558602122759, 4.84149954009162]",4.575566789879876,34.67086434364319,200,50,20,40
"[5.52178906940782, 5.3829796865499535, 5.377696244869184, 5.3718032561357365, 5.351058454763077, 5.349047544481774, 5.3370111423888815, 5.33579551314096, 5.328813301841476, 5.326386465299901, 5.322857865493616, 5.322040627997838, 5.320798911215054, 5.314622514708646, 5.309935971154343, 5.304110079296831, 5.299950490903742, 5.283630471153869, 5.280801544629739, 5.277868956205947, 5.272425159140226, 5.26964319494715, 5.267896656121128, 5.259341403017424, 5.256297236010352, 5.252866820219868, 5.252564785434344, 5.247735770004942, 5.246234275100424, 5.238874893224192, 5.235671638365511, 5.22813084939398, 5.223070295229991, 5.221828943510158, 5.217524364866722, 5.216186728427949, 5.213386629026089, 5.209806180908472, 5.209265594863043, 5.2060116017349065]","[5.088307009525497, 5.00909531579796, 5.259341403017424, 4.973394080048494, 5.04433004463357, 5.314622514708646, 4.998425807538306, 5.33579551314096, 5.102045678799463, 5.52178906940782, 5.11581879436095, 4.901806102087708, 5.18275421705347, 5.135119602982072, 5.112021660846549, 5.52178906940782, 4.935286777819458, 4.978142217616631, 5.097228407792044, 4.942345700795693, 4.940901479382175, 5.181103907244567, 4.927291269661369, 5.058101114519158, 5.004014593177155, 4.870426607729499, 5.209806180908472, 4.968046254670947, 5.121333354846597, 5.177757984471269, 5.252866820219868, 5.252564785434344, 5.11581879436095, 5.135119602982072, 4.956744682045566, 5.283630471153869, 5.019414570887889, 5.004014593177155, 5.314622514708646, 5.163096072241621]","[4.811787259334739, 4.683036657753213, 5.064649266497224, 4.884111826721667, 5.093470045759041, 4.95633672772937, 5.003505390069251, 4.792083472368071, 4.968674583336982, 5.005305266435406, 4.956512231930109, 4.988526049721296, 5.095278019351568, 5.090612882156933, 4.708299950265627, 5.003505390069251, 5.01707437514065, 5.039239240310354, 4.95633672772937, 5.027330986654521, 4.643361289147682, 4.962366421825602, 4.957831275563569, 4.859524494645596, 5.064649266497224, 4.846387523133922, 4.971723393205194, 4.8738011184719605, 5.026954172050777, 4.787958599759766, 5.026153040102925, 4.9925461722345075, 4.944224968863133, 4.82275137083131, 4.652942073875598, 4.956512231930109, 4.587804817023483, 5.02370028789357, 4.550649210012856, 4.986079937665996]",4.74608322339412,34.96881556510925,200,50,20,40
"[5.35846089115629, 5.352565529275693, 5.328798869756071, 5.3177303229892745, 5.312438399771526, 5.311311403549096, 5.308408433058607, 5.299048073693926, 5.293833244196217, 5.281644554176893, 5.280781399172789, 5.280376562475535, 5.278532206215076, 5.276761830382276, 5.273131386041437, 5.271957616147297, 5.268731666280843, 5.26467756317338, 5.259403250925377, 5.254855228734243, 5.253347036191632, 5.246921338392455, 5.243331879841197, 5.242291915312219, 5.242161515395069, 5.2415024638608685, 5.236916274181223, 5.2316612362040305, 5.228300825721017, 5.226205491005873, 5.226080015633023, 5.225177454694159, 5.2249116670563405, 5.222356231663584, 5.220607315545954, 5.218270192569524, 5.2172267076213, 5.2161725446862865, 5.214142501460106, 5.212006815527995]","[5.280781399172789, 5.032793205363625, 5.0826595792311435, 5.253347036191632, 5.278532206215076, 4.945313254700643, 5.066297023672915, 5.2161725446862865, 5.083589516926501, 5.048701640814059, 5.311311403549096, 5.181700375442037, 5.087819548120075, 5.035362162710737, 5.280376562475535, 5.194146931057239, 4.96285579090242, 5.05880178006405, 5.311311403549096, 5.025719291770078, 4.93976962153911, 5.054730075219786, 4.945313254700643, 5.11279391422443, 5.1918163232021115, 5.0058036761608165, 5.236916274181223, 5.109915505595704, 4.979804842120288, 5.043581572010029, 5.040634117874481, 5.0826595792311435, 5.028319202284448, 4.96986404764509, 5.3177303229892745, 5.10742256986804, 5.2415024638608685, 5.02574653925112, 4.988070814583878, 4.909930343709987]","[5.095278019351568, 4.956512231930109, 5.064649266497224, 4.971723393205194, 4.811787259334739, 4.731789722486126, 4.944224968863133, 5.053257093567528, 4.746649313865203, 4.952365784363235, 5.01707437514065, 4.71558602122759, 5.046790818010361, 4.708299950265627, 4.946172128117491, 4.968674583336982, 5.075481321498608, 4.95633672772937, 5.018239869652568, 5.039239240310354, 4.856026447421947, 4.821709899523425, 5.113754072580584, 5.02370028789357, 5.005305266435406, 4.986079937665996, 4.846387523133922, 4.550649210012856, 4.954919125191017, 5.055666679584953, 4.9604711667623125, 5.042667112273305, 4.84149954009162, 5.0133779664057165, 4.792083472368071, 4.84149954009162, 4.988526049721296, 5.095278019351568, 4.765071519290139, 4.550649210012856]",4.778996776507438,34.790168046951294,200,50,20,40
